user_id,age,employment_type,monthly_income,monthly_expenses,monthly_savings,education_loan,personal_loan,home_loan,vehicle_loan,credit_card_due,total_loans,investment_stocks,investment_crypto,investment_commodities,investment_bonds,credit_score,emergency_fund_months,debt_to_income_ratio,financial_health_score,risk_category
U503600,54,Salaried,208804,118147,71127,1037656,1584154,6634791,943679,13295,10200280,474079,215803,100355,620137,716,3,4.07,52.0,Medium
U503601,19,Student,12587,10246,2341,37883,10039,0,0,98,47922,1223,1868,2281,6177,823,7,0.32,53.0,Medium
U503602,52,Self-Employed,35675,24116,5355,81534,338902,663444,143955,3999,1227835,6516,37944,47390,310172,374,8,2.87,43.0,Medium
U503603,40,Salaried,215100,135507,46107,107012,24794,1970832,2731716,75322,4834354,395263,282067,276791,506259,406,7,1.87,42.0,Medium
U503604,43,Business,103659,76184,12731,30477,507319,4699417,755963,21403,5993176,342285,170018,70857,316128,492,5,4.82,40.0,Medium
U503605,28,Salaried,83444,50559,28145,151001,684824,2881481,574745,25700,4292051,22411,76577,46245,279339,671,5,4.29,52.0,Medium
U503606,28,Salaried,30188,22421,8861,88570,253362,1246641,493727,8917,2082300,26014,44906,48783,125548,770,2,5.75,52.0,Medium
U503607,50,Salaried,166444,87441,16720,108209,211776,1569387,274526,49488,2163898,43815,146184,11265,1205305,713,8,1.08,53.0,Medium
U503608,28,Student,16509,12064,4445,102130,16729,0,0,453,118859,1412,553,718,1271,720,3,0.6,44.0,Medium
U503609,30,Student,10572,7883,2689,5595,23512,0,0,1940,29107,8865,362,7,17916,369,8,0.23,40.0,Medium
U503610,46,Business,160050,69979,30270,860089,485935,7130611,2511246,2566,10987881,17348,47275,39351,370318,843,0,5.72,44.0,Medium
U503611,39,Business,38347,16508,10705,42633,303183,572540,49794,3239,968150,71462,38943,1901,129126,475,9,2.1,50.0,Medium
U503612,35,Self-Employed,183024,127735,58205,1075431,433289,601793,1496308,28904,3606821,265759,299544,300146,787747,787,2,1.64,54.0,Medium
U503613,59,Self-Employed,189112,115198,31187,94361,1503538,6594168,451966,87866,8644033,109252,132548,47855,711965,373,3,3.81,31.0,High
U503614,37,Salaried,93429,48345,16378,426238,216690,4340222,995044,6768,5978194,360077,200704,27038,563801,803,8,5.33,63.0,Medium
U503615,30,Student,19447,14443,5004,45251,10389,0,0,3362,55640,13541,3319,4920,13059,769,7,0.24,54.0,Medium
U503616,21,Student,9989,7744,2245,21512,10759,0,0,389,32271,10505,1970,3381,12490,517,2,0.27,35.0,High
U503617,32,Self-Employed,116716,86231,17500,559286,1033556,3966789,1857714,39746,7417345,104867,65952,83090,231629,812,7,5.3,54.0,Medium
U503618,24,Salaried,56938,34950,6972,101599,228713,1021052,794550,9746,2145914,230220,113274,4343,464845,700,9,3.14,60.0,Medium
U503619,26,Business,194108,143186,28237,937431,1737789,6057311,1501414,73048,10233945,167711,118126,141159,299373,456,1,4.39,29.0,High
U503620,22,Student,19556,10662,8894,42879,46270,0,0,2876,89149,101,38,46,305,379,8,0.38,45.0,Medium
U503621,43,Business,198956,145576,60871,1044917,1583838,44051,2141863,23349,4814669,39867,235027,401322,1981877,471,5,2.02,50.0,Medium
U503622,46,Self-Employed,224062,115869,70989,1277727,1946606,5707388,3065,1574,8934786,172873,42916,36267,613407,308,10,3.32,44.0,Medium
U503623,39,Business,130041,96565,35987,338646,1044266,1354241,197790,62725,2934943,115434,8353,76005,216240,394,6,1.88,39.0,High
U503624,25,Student,10824,8516,2308,871,22487,0,0,883,23358,1198,976,2386,17853,648,2,0.18,39.0,High
U503625,26,Self-Employed,200008,144690,34162,12165,1859686,4446217,1424856,91204,7742924,51672,94416,28989,358308,383,9,3.23,39.0,High
U503626,48,Business,111288,66592,15590,267500,998318,3282616,1307756,20155,5856190,91662,27077,58126,342993,606,9,4.39,49.0,Medium
U503627,52,Business,87407,59865,9518,298154,778256,1707252,448132,16048,3231794,376715,90646,134776,448815,597,1,3.08,40.0,Medium
U503628,57,Self-Employed,20428,10423,5930,99100,99130,896756,5644,5332,1100630,47683,7288,17041,151531,395,8,4.49,49.0,Medium
U503629,23,Salaried,164649,119979,45951,301714,797939,926000,1353947,75130,3379600,234483,232853,184638,635467,760,8,1.71,61.0,Medium
U503630,45,Business,32284,22480,10718,127971,59,415713,234242,1855,777985,63545,43677,33071,124722,324,5,2.01,40.0,Medium
U503631,29,Student,11685,6917,4768,50934,13003,0,0,2271,63937,1401,485,710,3153,438,7,0.46,44.0,Medium
U503632,38,Salaried,220298,140163,61753,110478,1791877,3369739,3009214,32327,8281308,296558,263077,42539,737529,817,0,3.13,49.0,Medium
U503633,31,Business,110279,81247,29936,398539,408305,1825995,686050,9773,3318889,96565,26651,34847,114230,591,1,2.51,38.0,High
U503634,35,Salaried,95588,59063,30949,347440,887783,3737996,535199,723,5508418,183163,32423,82616,413080,797,10,4.8,67.0,Medium
U503635,29,Student,16521,9153,7368,104055,27334,0,0,2502,131389,3079,1261,504,3494,382,9,0.66,47.0,Medium
U503636,30,Self-Employed,102072,73786,19935,573496,384185,1462106,226445,37825,2646232,77592,29639,64071,301581,394,3,2.16,32.0,High
U503637,30,Student,11192,9291,1901,9589,3234,0,0,270,12823,1455,783,692,2097,453,8,0.1,38.0,High
U503638,27,Business,224439,93021,53671,1095156,477571,1673257,628600,2123,3874584,449155,266692,465188,1680095,739,9,1.44,64.0,Medium
U503639,29,Student,6364,3330,3034,21670,3113,0,0,573,24783,1978,620,2787,10236,551,5,0.32,50.0,Medium
U503640,44,Self-Employed,93730,47875,30101,533347,304964,1232839,1122619,2909,3193769,66768,103421,43955,363803,461,0,2.84,35.0,High
U503641,22,Student,18053,10652,7401,18179,5730,0,0,1384,23909,1359,181,150,18396,524,8,0.11,50.0,Medium
U503642,39,Business,160763,72955,42915,696805,448523,4907073,631807,61717,6684208,191756,101386,42278,382615,788,9,3.46,61.0,Medium
U503643,59,Business,40901,23699,9712,158195,77003,1029730,659102,437,1924030,114947,95662,83547,186142,800,9,3.92,66.0,Medium
U503644,57,Business,176836,121527,37595,229816,379329,664285,2070289,31177,3343719,304752,144629,189668,484093,763,11,1.58,62.0,Medium
U503645,54,Business,75816,46753,15548,10906,456111,3335200,1330052,11825,5132269,3837,40745,35721,150827,345,7,5.64,36.0,High
U503646,57,Salaried,167734,77227,17514,767819,593560,1798554,991481,26716,4151414,99694,234622,172857,774291,793,0,2.06,43.0,Medium
U503647,27,Student,12637,7147,5490,62010,28226,0,0,2170,90236,575,614,590,2474,654,1,0.6,44.0,Medium
U503648,45,Salaried,183960,81319,60180,206615,667653,4689058,941680,30949,6505006,96281,107949,164779,488242,605,10,2.95,57.0,Medium
U503649,20,Student,6321,4967,1354,32994,13713,0,0,201,46707,6075,1534,310,14607,462,6,0.62,39.0,High
U503650,40,Business,54887,40849,7493,20069,249068,1529998,448196,9595,2247331,20463,32597,3985,150034,598,8,3.41,46.0,Medium
U503651,27,Salaried,159044,67165,33273,952344,628860,7097967,377334,19172,9056505,175922,89382,78496,180734,602,6,4.75,45.0,Medium
U503652,41,Self-Employed,133046,53714,17967,123644,466592,5992911,1739071,45876,8322218,375672,38278,75750,472081,674,9,5.21,54.0,Medium
U503653,50,Business,87360,37365,29969,501140,162989,251579,627894,35134,1543602,34003,88017,33453,527039,826,2,1.47,56.0,Medium
U503654,47,Self-Employed,174031,117882,38502,840414,822574,3801245,1558842,39030,7023075,46357,73554,92954,627566,812,2,3.36,49.0,Medium
U503655,52,Self-Employed,154511,101560,44174,914418,1117618,4387776,2566730,54512,8986542,208633,44170,198963,957824,717,6,4.85,57.0,Medium
U503656,22,Business,186400,116346,30542,634711,1068834,4988501,1482511,15946,8174557,448056,142932,225488,409675,684,1,3.65,41.0,Medium
U503657,42,Self-Employed,63488,43443,16817,184271,103508,580515,1025194,4521,1893488,49275,20218,45298,337807,762,1,2.49,48.0,Medium
U503658,46,Salaried,23069,13865,5396,69948,144083,926250,242432,1026,1382713,32505,22737,24116,47245,474,2,4.99,36.0,High
U503659,38,Business,36633,17900,10368,133278,210737,183431,556775,11949,1084221,2671,18119,6224,68803,645,6,2.47,49.0,Medium
U503660,28,Student,11598,9676,1922,30142,24990,0,0,2289,55132,13870,6890,4307,14974,834,10,0.4,60.0,Medium
U503661,52,Self-Employed,62494,43155,6993,335137,292095,2459517,1005855,25543,4092604,158034,15142,81442,162425,765,3,5.46,46.0,Medium
U503662,50,Salaried,63207,30195,14857,42113,9545,122077,680524,16069,854259,10603,104084,98736,410749,774,2,1.13,52.0,Medium
U503663,34,Self-Employed,67491,34761,16300,130841,107509,1692023,1101897,19993,3032270,2535,13467,8497,173752,728,8,3.74,54.0,Medium
U503664,52,Salaried,117827,76411,34464,208747,268625,1404867,386982,23245,2269221,102036,68505,45129,288106,386,11,1.6,48.0,Medium
U503665,47,Self-Employed,26938,11293,7452,17898,41845,676228,335285,9793,1071256,22100,3032,2098,63526,656,2,3.31,43.0,Medium
U503666,37,Salaried,48643,31350,12814,115292,249076,106231,447267,4156,917866,121670,102006,110958,354119,385,9,1.57,52.0,Medium
U503667,24,Salaried,179625,124707,49721,871954,401408,3494703,1379875,58277,6147940,598499,346762,183917,1043355,838,0,2.85,54.0,Medium
U503668,22,Salaried,206520,127295,43292,603929,869777,8001746,2203498,11479,11678950,567568,156325,12311,1726983,360,9,4.71,47.0,Medium
U503669,54,Business,155436,85166,21640,256185,244388,7458920,97627,55530,8057120,2825,35994,40587,630742,636,1,4.32,37.0,High
U503670,59,Self-Employed,194925,83322,67710,584511,455391,105369,2789847,20277,3935118,461225,33518,158670,579628,464,10,1.68,53.0,Medium
U503671,30,Self-Employed,46585,20441,15129,247323,322721,1987879,601777,7521,3159700,31156,16068,5259,66981,737,5,5.65,52.0,Medium
U503672,56,Self-Employed,99510,58630,11034,421555,212571,542204,1324734,35224,2501064,484816,154399,166201,433409,797,11,2.09,65.0,Medium
U503673,53,Self-Employed,167477,102103,32864,535467,1298018,5923495,1780632,30725,9537612,64217,148395,45715,911243,386,9,4.75,44.0,Medium
U503674,23,Salaried,143518,70609,46651,687292,827089,3294600,66390,42241,4875371,128386,47089,39142,640763,443,9,2.83,50.0,Medium
U503675,27,Salaried,112272,69115,13987,475860,736434,146088,1163155,19883,2521537,549668,254376,64411,583031,403,7,1.87,43.0,Medium
U503676,25,Salaried,34509,17848,7851,172389,327553,293944,237053,16711,1030939,36663,52275,23081,289007,369,0,2.49,33.0,High
U503677,45,Self-Employed,214737,118932,50573,742335,1799212,8948909,974675,45856,12465131,149709,146734,220661,1762148,849,6,4.84,62.0,Medium
U503678,49,Self-Employed,205119,136390,38247,86937,1612100,3572036,2785118,87422,8056191,141009,72645,18894,272346,362,1,3.27,25.0,High
U503679,46,Business,132218,96056,28412,300265,24754,5294534,1072709,10204,6692262,448800,258585,67357,692802,356,5,4.22,40.0,Medium
U503680,42,Business,115880,55036,23685,232360,997352,4558357,1738566,5760,7526635,548679,291409,191015,540318,302,9,5.41,46.0,Medium
U503681,46,Business,72467,46238,17481,210439,204010,2371021,402728,28540,3188198,297906,61573,78627,564092,315,10,3.67,50.0,Medium
U503682,43,Self-Employed,66906,39530,11217,143255,429415,429002,901095,30899,1902767,201467,61398,113710,369262,462,7,2.37,46.0,Medium
U503683,22,Salaried,55778,22827,11146,161876,324135,1189843,303201,9046,1979055,134150,8572,88561,463092,357,0,2.96,32.0,High
U503684,46,Salaried,111732,70220,24471,472313,794961,4036065,1684793,32935,6988132,475456,92016,186953,620489,479,5,5.21,46.0,Medium
U503685,54,Business,214611,158924,36379,1267236,1880324,1654949,1608749,40177,6411258,345930,13598,181397,1238748,696,6,2.49,52.0,Medium
U503686,40,Self-Employed,92824,37766,10547,161835,842991,1491904,358570,33640,2855300,361185,11472,151649,381165,655,7,2.56,51.0,Medium
U503687,46,Salaried,241832,171331,69304,620047,47927,3183118,2726485,61626,6577577,172264,178926,28664,922104,377,11,2.27,48.0,Medium
U503688,22,Salaried,211521,139225,70457,397219,420317,1357851,3065761,44811,5241148,33306,374724,158712,1743399,540,5,2.06,51.0,Medium
U503689,24,Salaried,211212,106095,73887,1118363,967744,1529291,314757,40641,3930155,736219,88183,218631,819272,418,3,1.55,42.0,Medium
U503690,29,Salaried,81099,55415,20504,445547,158733,668365,600861,11323,1873506,125626,11906,60025,529097,766,5,1.93,56.0,Medium
U503691,32,Salaried,101957,50760,34342,597042,954805,2868765,425435,35859,4846047,268382,90430,16298,566797,312,2,3.96,36.0,High
U503692,22,Salaried,53274,24687,8587,304302,176663,48512,236751,15354,766228,160561,69651,22057,295102,773,6,1.2,56.0,Medium
U503693,49,Salaried,42328,26413,6806,15959,36499,326718,404842,8360,784018,178389,68044,110676,236922,350,1,1.54,33.0,High
U503694,34,Business,212820,135038,66426,10269,729627,8459287,3575555,56429,12774738,33626,127428,21217,1287131,821,5,5.0,59.0,Medium
U503695,37,Salaried,82041,53637,20355,357979,77142,3541940,1168029,34128,5145090,260207,98364,30134,391460,327,10,5.23,47.0,Medium
U503696,48,Salaried,162524,101572,47179,276320,596206,2999455,2098259,61904,5970240,237743,40470,133365,435646,603,11,3.06,58.0,Medium
U503697,53,Salaried,142624,91169,40821,278496,1156511,468610,589947,52769,2493564,62625,12413,10535,352784,810,1,1.46,48.0,Medium
U503698,35,Self-Employed,202113,112813,33926,949129,1038032,7872309,1143042,30397,11002512,326158,298496,371509,1822924,448,1,4.54,38.0,High
U503699,31,Business,24280,12990,6038,55984,65467,1115480,227861,1765,1464792,42804,34166,28357,150101,842,10,5.03,69.0,Medium
U503700,29,Self-Employed,182631,90611,20453,179891,1155853,4006086,1809763,89366,7151593,104671,42259,273486,1317187,713,11,3.26,60.0,Medium
U503701,42,Self-Employed,226163,106068,31830,595722,682706,9767425,1401743,25199,12447596,383970,99323,227373,964263,651,5,4.59,46.0,Medium
U503702,39,Salaried,155831,114948,46581,60186,732789,6712488,2087507,2676,9592970,498391,293442,96829,1235629,830,8,5.13,69.0,Medium
U503703,43,Salaried,191778,127544,34581,1058366,386924,5419907,1613323,62149,8478520,240012,386874,231037,1204350,750,3,3.68,51.0,Medium
U503704,27,Salaried,73612,43776,14314,26349,80903,2722311,122694,10646,2952257,329008,161551,165809,177589,692,5,3.34,53.0,Medium
U503705,20,Student,6187,5122,1065,29443,2873,0,0,133,32316,4459,2151,2455,6441,359,1,0.44,25.0,High
U503706,52,Business,41625,19585,9105,174181,161685,294276,675129,1710,1305271,96980,32260,26960,126594,563,9,2.61,51.0,Medium
U503707,23,Student,9795,8271,1524,45678,2371,0,0,779,48049,1422,4607,1899,16177,568,7,0.41,43.0,Medium
U503708,48,Salaried,141406,65818,30791,640400,531563,5806997,1043920,53930,8022880,39396,117765,127350,1162688,325,4,4.73,36.0,High
U503709,24,Business,72276,33584,22476,398231,620624,2650995,789110,17408,4458960,200262,34043,64379,436837,351,8,5.14,47.0,Medium
U503710,45,Salaried,37672,18044,5398,92224,195505,935623,465086,11350,1688438,27705,15682,23742,70500,844,8,3.73,56.0,Medium
U503711,22,Self-Employed,44903,28821,5864,257925,241747,1823241,328929,20175,2651842,63003,56994,70954,343043,810,6,4.92,58.0,Medium
U503712,30,Student,16699,10477,6222,80355,38355,0,0,958,118710,2382,146,215,4986,474,0,0.59,33.0,High
U503713,20,Student,5434,3072,2362,17258,2372,0,0,863,19630,709,1405,349,12077,484,3,0.3,42.0,Medium
U503714,47,Business,227909,113237,72586,828907,1806771,1963408,2121923,80758,6721009,148602,211071,235812,755348,378,8,2.46,45.0,Medium
U503715,24,Salaried,240376,152008,70943,636630,1095617,8452578,2728033,100512,12912858,146468,5776,41762,1000062,697,2,4.48,47.0,Medium
U503716,26,Salaried,234946,165661,24551,694111,2058004,5036661,1298463,16293,9087239,69894,59218,51714,992601,509,11,3.22,47.0,Medium
U503717,35,Salaried,162982,81157,21938,342216,687346,2115882,1570022,13394,4715466,112317,112509,33149,421910,454,9,2.41,42.0,Medium
U503718,26,Student,6827,3843,2984,7897,13872,0,0,951,21769,3260,1298,686,13068,655,10,0.27,61.0,Medium
U503719,52,Salaried,198869,120109,68387,398577,291989,5976950,2357768,88513,9025284,309698,194564,317611,1887659,840,7,3.78,70.0,Low
U503720,55,Salaried,66733,44548,20568,115266,335948,465884,995830,14810,1912928,60715,21013,3676,144238,798,9,2.39,62.0,Medium
U503721,34,Salaried,176231,92459,27263,448278,487323,3740025,1300830,78364,5976456,54734,152886,36760,903306,500,8,2.83,45.0,Medium
U503722,29,Student,9981,5543,4438,20714,7534,0,0,1351,28248,3697,3552,4255,11709,751,6,0.24,58.0,Medium
U503723,48,Self-Employed,199672,128295,57931,309949,963272,5938272,3521410,45851,10732903,67683,14728,9638,893011,626,5,4.48,48.0,Medium
U503724,49,Salaried,105472,48026,36079,397657,78686,2912031,625698,33428,4014072,99696,55967,25684,273363,478,7,3.17,47.0,Medium
U503725,30,Salaried,222171,116835,29562,945934,1162845,7362192,3191988,73359,12662959,105395,243116,290472,884930,463,11,4.75,48.0,Medium
U503726,34,Business,180667,119261,19365,822474,1430479,1175100,38247,84911,3466300,24361,36037,26971,366142,832,6,1.6,50.0,Medium
U503727,38,Salaried,224332,117762,23843,808146,1121520,8749472,702040,92022,11381178,130261,328470,45235,2266410,745,0,4.23,45.0,Medium
U503728,28,Student,9442,4924,4518,51863,9958,0,0,863,61821,22,31,21,103,494,4,0.55,44.0,Medium
U503729,43,Salaried,181913,128826,59604,464510,458266,1653232,477344,82570,3053352,859064,338214,290982,667566,499,7,1.4,54.0,Medium
U503730,36,Salaried,242966,127010,58697,298099,830255,2482436,2152313,2586,5763103,59908,33241,355859,2266085,334,7,1.98,43.0,Medium
U503731,57,Salaried,73686,40296,18063,362479,372821,1560144,909152,24359,3204596,86526,119077,169392,619533,694,6,3.62,58.0,Medium
U503732,56,Salaried,96081,41867,31767,375208,261149,1538171,616446,35173,2790974,81996,13515,51556,618513,363,1,2.42,35.0,High
U503733,43,Business,137720,68833,39382,573080,1253836,3692885,494560,40823,6014361,475425,96841,161722,699639,816,5,3.64,61.0,Medium
U503734,47,Self-Employed,24748,15173,3037,72545,193622,515696,195738,6379,977601,3893,2262,1877,113635,674,9,3.29,51.0,Medium
U503735,56,Salaried,97413,69148,24488,279594,63834,1577746,1748405,45359,3669579,147858,34732,70700,367537,805,1,3.14,49.0,Medium
U503736,59,Salaried,241828,175821,83415,1364867,307033,2328003,825732,2187,4825635,789709,600650,339017,1342143,623,5,1.66,57.0,Medium
U503737,41,Salaried,227011,124652,60082,225110,501161,10164248,2635361,30849,13525880,500788,163109,244656,374072,472,11,4.97,52.0,Medium
U503738,28,Student,12750,9079,3671,32898,19602,0,0,2039,52500,1862,693,1430,33630,352,5,0.34,35.0,High
U503739,22,Student,12028,8883,3145,41634,9844,0,0,3,51478,2038,2122,1824,16090,629,10,0.36,53.0,Medium
U503740,47,Business,52284,25873,12222,252597,244777,1792048,449921,9566,2739343,17182,26589,46001,291875,669,9,4.37,57.0,Medium
U503741,36,Self-Employed,187025,110651,58872,299259,383684,193126,1501770,54543,2377839,148841,77404,140634,543489,712,2,1.06,48.0,Medium
U503742,26,Student,13327,7243,6084,46613,16883,0,0,2314,63496,3072,1776,47,5191,622,8,0.4,56.0,Medium
U503743,49,Salaried,208611,104545,39415,555851,1836079,6103537,320630,25060,8816097,368525,62430,245899,2190284,499,6,3.52,49.0,Medium
U503744,37,Salaried,192381,112042,24913,691404,944146,3504761,251426,40150,5391737,498203,40271,165572,1125936,743,1,2.34,45.0,Medium
U503745,59,Salaried,20108,11292,3418,17081,159932,559296,235034,8810,971343,90890,13091,32089,122686,753,9,4.03,63.0,Medium
U503746,44,Salaried,152561,80451,19735,376072,242601,5537688,124923,46984,6281284,190326,7013,93977,609382,740,10,3.43,57.0,Medium
U503747,54,Salaried,98749,46869,11093,560016,181191,914347,1327369,28669,2982923,88396,101120,120652,501226,398,5,2.52,36.0,High
U503748,40,Business,100125,63855,30942,139181,488895,982899,748645,30411,2359620,23703,43206,45385,157260,598,9,1.96,53.0,Medium
